   4.9101257e+00   5.5601551e+04
   4.9483366e+00   5.5441375e+04
   4.9865479e+00   5.5269852e+04
   5.0247588e+00   5.5093566e+04
   5.0629702e+00   5.4949160e+04
   5.1011810e+00   5.4822895e+04
   5.1393924e+00   5.4654766e+04
   5.1776032e+00   5.4528121e+04
   5.2158146e+00   5.4385219e+04
   5.2540255e+00   5.4291098e+04
   5.2922368e+00   5.4174492e+04
   5.3304477e+00   5.4065773e+04
   5.3686590e+00   5.3957242e+04
   5.4068699e+00   5.3844281e+04
   5.4450812e+00   5.3770430e+04
   5.4832921e+00   5.3666469e+04
   5.5215034e+00   5.3587383e+04
   5.5597143e+00   5.3507516e+04
   5.5979252e+00   5.3628992e+04
   5.6361365e+00   5.3654383e+04
   5.6743474e+00   5.3635414e+04
   5.7125587e+00   5.3622645e+04
   5.7507696e+00   5.3575656e+04
   5.7889810e+00   5.3538000e+04
   5.8271918e+00   5.3479273e+04
   5.8654032e+00   5.3494891e+04
   5.9036140e+00   5.3458867e+04
   5.9418254e+00   5.3431887e+04
   5.9800363e+00   5.3418531e+04
   6.0182476e+00   5.3368406e+04
   6.0564585e+00   5.3374316e+04
   6.0946698e+00   5.3322137e+04
   6.1328807e+00   5.3313887e+04
   6.1710920e+00   5.3252332e+04
   6.2093029e+00   5.3212793e+04
   6.2475142e+00   5.3175395e+04
   6.2857251e+00   5.3158543e+04
   6.3239360e+00   5.3144840e+04
   6.3621473e+00   5.3100895e+04
   6.4003582e+00   5.3082883e+04
   6.4385695e+00   5.3029445e+04
   6.4767804e+00   5.3029711e+04
   6.5149918e+00   5.3028969e+04
   6.5532026e+00   5.2986352e+04
   6.5914140e+00   5.2955973e+04
   6.6296248e+00   5.2913996e+04
   6.6678362e+00   5.2900777e+04
   6.7060471e+00   5.2857961e+04
   6.7442584e+00   5.2830051e+04
   6.7824693e+00   5.2807066e+04
   6.8206806e+00   5.2770703e+04
   6.8588915e+00   5.2758621e+04
   6.8971028e+00   5.2711816e+04
   6.9353137e+00   5.2709582e+04
   6.9735250e+00   5.2668211e+04
   7.0117359e+00   5.2663699e+04
   7.0499468e+00   5.2651457e+04
   7.0881581e+00   5.2616176e+04
   7.1263690e+00   5.2606691e+04
   7.1645803e+00   5.2564004e+04
   7.2027912e+00   5.2550500e+04
   7.2410026e+00   5.2524422e+04
   7.2792134e+00   5.2496309e+04
   7.3174248e+00   5.2484535e+04
   7.3556356e+00   5.2474195e+04
   7.3938470e+00   5.2494023e+04
   7.4320579e+00   5.2439289e+04
   7.4702692e+00   5.2444012e+04
   7.5084801e+00   5.2431008e+04
   7.5466914e+00   5.2410516e+04
   7.5849023e+00   5.2403242e+04
   7.6231136e+00   5.2385063e+04
   7.6613245e+00   5.2400770e+04
   7.6995358e+00   5.2392605e+04
   7.7377467e+00   5.2402586e+04
   7.7759576e+00   5.2387566e+04
   7.8141689e+00   5.2374754e+04
   7.8523798e+00   5.2395922e+04
   7.8905911e+00   5.2390129e+04
   7.9288020e+00   5.2401129e+04
   7.9670134e+00   5.2407637e+04
   8.0052242e+00   5.2422133e+04
   8.0434351e+00   5.2454789e+04
   8.0816469e+00   5.2458473e+04
   8.1198578e+00   5.2498703e+04
   8.1580687e+00   5.2517914e+04
   8.1962795e+00   5.2555398e+04
   8.2344913e+00   5.2575688e+04
   8.2727022e+00   5.2601801e+04
   8.3109131e+00   5.2640059e+04
   8.3491240e+00   5.2650699e+04
   8.3873358e+00   5.2702109e+04
   8.4255466e+00   5.2719895e+04
   8.4637575e+00   5.2791078e+04
   8.5019684e+00   5.2839824e+04
   8.5401793e+00   5.2869617e+04
   8.5783911e+00   5.2932941e+04
   8.6166019e+00   5.2992301e+04
   8.6548128e+00   5.3056418e+04
   8.6930237e+00   5.3100973e+04
   8.7312355e+00   5.3152840e+04
   8.7694464e+00   5.3221590e+04
   8.8076572e+00   5.3289223e+04
   8.8458681e+00   5.3392523e+04
   8.8840799e+00   5.3466484e+04
   8.9222908e+00   5.3514055e+04
   8.9605017e+00   5.3581207e+04
   8.9987125e+00   5.3669762e+04
   9.0369244e+00   5.3774691e+04
   9.0751352e+00   5.3862625e+04
   9.1133461e+00   5.3938766e+04
   9.1515570e+00   5.4009234e+04
   9.1897688e+00   5.4099820e+04
   9.2279797e+00   5.4194410e+04
   9.2661905e+00   5.4295098e+04
   9.3044014e+00   5.4404320e+04
   9.3426123e+00   5.4508598e+04
   9.3808241e+00   5.4635246e+04
   9.4190350e+00   5.4756668e+04
   9.4572458e+00   5.4864758e+04
   9.4954567e+00   5.5000930e+04
   9.5336685e+00   5.5124180e+04
   9.5718794e+00   5.5251953e+04
   9.6100903e+00   5.5393375e+04
   9.6483011e+00   5.5516758e+04
   9.6865129e+00   5.5669363e+04
   9.7247238e+00   5.5802840e+04
   9.7629347e+00   5.5952188e+04
   9.8011456e+00   5.6103645e+04
   9.8393574e+00   5.6259160e+04
   9.8775682e+00   5.6422465e+04
   9.9157791e+00   5.6575145e+04
   9.9539900e+00   5.6769035e+04
   9.9922009e+00   5.6969664e+04
   1.0030413e+01   5.7126543e+04
   1.0068624e+01   5.7282332e+04
   1.0106834e+01   5.7440156e+04
   1.0145045e+01   5.7626273e+04
   1.0183257e+01   5.7827035e+04
   1.0221468e+01   5.8012227e+04
   1.0259679e+01   5.8233465e+04
   1.0297890e+01   5.8427098e+04
   1.0336102e+01   5.8649469e+04
   1.0374312e+01   5.8867199e+04
   1.0412523e+01   5.9070875e+04
   1.0450734e+01   5.9310766e+04
   1.0488946e+01   5.9527988e+04
   1.0527157e+01   5.9758781e+04
   1.0565368e+01   6.0007512e+04
   1.0603579e+01   6.0240996e+04
   1.0641790e+01   6.0538891e+04
   1.0680001e+01   6.0802824e+04
   1.0718212e+01   6.1072805e+04
   1.0756423e+01   6.1349840e+04
   1.0794634e+01   6.1583547e+04
   1.0832846e+01   6.1860730e+04
   1.0871057e+01   6.2127344e+04
   1.0909267e+01   6.2436855e+04
   1.0947478e+01   6.2735391e+04
   1.0985690e+01   6.3020453e+04
   1.1023901e+01   6.3342883e+04
   1.1062112e+01   6.3659273e+04
   1.1100323e+01   6.3988594e+04
   1.1138535e+01   6.4339059e+04
   1.1176745e+01   6.4668535e+04
   1.1214956e+01   6.5002492e+04
   1.1253167e+01   6.5351141e+04
   1.1291379e+01   6.5683945e+04
   1.1329590e+01   6.6060172e+04
   1.1367801e+01   6.6413039e+04
   1.1406012e+01   6.6794813e+04
   1.1444223e+01   6.7196914e+04
   1.1482434e+01   6.7721109e+04
   1.1520645e+01   6.8261492e+04
   1.1558856e+01   6.8713586e+04
   1.1597067e+01   6.9165227e+04
   1.1635279e+01   6.9785164e+04
   1.1673490e+01   7.0458609e+04
   1.1711700e+01   7.0940320e+04
   1.1749911e+01   7.1411297e+04
   1.1788123e+01   7.1881969e+04
   1.1826334e+01   7.2373188e+04
   1.1864545e+01   7.2857500e+04
   1.1902756e+01   7.3348828e+04
   1.1940968e+01   7.3872797e+04
   1.1979178e+01   7.4431805e+04
   1.2017389e+01   7.4995719e+04
   1.2055600e+01   7.5530906e+04
   1.2093812e+01   7.6093805e+04
   1.2132023e+01   7.6661047e+04
   1.2170234e+01   7.7240266e+04
   1.2208445e+01   7.7811039e+04
   1.2246655e+01   7.8402078e+04
   1.2284867e+01   7.9022875e+04
   1.2323078e+01   7.9662211e+04
   1.2361289e+01   8.0223266e+04
   1.2399500e+01   8.0673984e+04
   1.2437712e+01   8.1270336e+04
   1.2475923e+01   8.1914039e+04
   1.2514133e+01   8.2543922e+04
   1.2552344e+01   8.2903719e+04
   1.2590556e+01   8.3537391e+04
   1.2628767e+01   8.4250242e+04
   1.2666978e+01   8.4987938e+04
   1.2705189e+01   8.5727773e+04
   1.2743401e+01   8.6511656e+04
   1.2781611e+01   8.7290773e+04
   1.2819822e+01   8.8076195e+04
   1.2858033e+01   8.8898500e+04
   1.2896245e+01   8.9730406e+04
   1.2934456e+01   9.0571250e+04
   1.2972667e+01   9.1425102e+04
   1.3010878e+01   9.2276859e+04
   1.3049088e+01   9.3151438e+04
   1.3087300e+01   9.4048969e+04
   1.3125511e+01   9.4961094e+04
   1.3163722e+01   9.5886500e+04
   1.3201933e+01   9.6778375e+04
   1.3240145e+01   9.7689281e+04
   1.3278356e+01   9.8600813e+04
   1.3316566e+01   9.9548594e+04
   1.3354777e+01   1.0054235e+05
   1.3392989e+01   1.0153557e+05
   1.3431200e+01   1.0247761e+05
   1.3469411e+01   1.0346961e+05
   1.3507622e+01   1.0443983e+05
   1.3545834e+01   1.0544938e+05
   1.3584044e+01   1.0648065e+05
   1.3622255e+01   1.0747321e+05
   1.3660466e+01   1.0848035e+05
   1.3698677e+01   1.0949076e+05
   1.3736889e+01   1.1049641e+05
   1.3775100e+01   1.1151665e+05
   1.3813311e+01   1.1254954e+05
   1.3851521e+01   1.1350695e+05
   1.3889733e+01   1.1449224e+05
   1.3927944e+01   1.1548064e+05
   1.3966155e+01   1.1646098e+05
   1.4004366e+01   1.1746111e+05
   1.4042578e+01   1.1842963e+05
   1.4080789e+01   1.1933980e+05
   1.4118999e+01   1.2027452e+05
   1.4157210e+01   1.2119762e+05
   1.4195422e+01   1.2212551e+05
   1.4233633e+01   1.2303920e+05
   1.4271844e+01   1.2385841e+05
   1.4310055e+01   1.2465217e+05
   1.4348267e+01   1.2544259e+05
   1.4386477e+01   1.2616423e+05
   1.4424688e+01   1.2689075e+05
   1.4462899e+01   1.2761934e+05
   1.4501110e+01   1.2823489e+05
   1.4539322e+01   1.2886427e+05
   1.4577533e+01   1.2946766e+05
   1.4615744e+01   1.3003033e+05
   1.4653955e+01   1.3058664e+05
   1.4692166e+01   1.3106381e+05
   1.4730377e+01   1.3144625e+05
   1.4768588e+01   1.3181939e+05
   1.4806799e+01   1.3212331e+05
   1.4845011e+01   1.3246608e+05
   1.4883222e+01   1.3279934e+05
   1.4921432e+01   1.3303695e+05
   1.4959643e+01   1.3311159e+05
   1.4997855e+01   1.3310706e+05
   1.5036066e+01   1.3317161e+05
   1.5074277e+01   1.3317413e+05
   1.5112488e+01   1.3316961e+05
   1.5150700e+01   1.3301447e+05
   1.5188910e+01   1.3279531e+05
   1.5227121e+01   1.3255445e+05
   1.5265332e+01   1.3222602e+05
   1.5303543e+01   1.3187066e+05
   1.5341755e+01   1.3155013e+05
   1.5379966e+01   1.3113295e+05
   1.5418177e+01   1.3061123e+05
   1.5456388e+01   1.3011595e+05
   1.5494599e+01   1.2954463e+05
   1.5532810e+01   1.2891841e+05
   1.5571021e+01   1.2826777e+05
   1.5609232e+01   1.2760027e+05
   1.5647444e+01   1.2686455e+05
   1.5685655e+01   1.2615178e+05
   1.5723866e+01   1.2541180e+05
   1.5762076e+01   1.2462803e+05
   1.5800288e+01   1.2380914e+05
   1.5838499e+01   1.2295191e+05
   1.5876710e+01   1.2203134e+05
   1.5914921e+01   1.2111815e+05
   1.5953132e+01   1.2019113e+05
   1.5991343e+01   1.1921777e+05
   1.6029554e+01   1.1822462e+05
   1.6067766e+01   1.1724869e+05
   1.6105976e+01   1.1621885e+05
   1.6144188e+01   1.1520035e+05
   1.6182398e+01   1.1421143e+05
   1.6220610e+01   1.1313623e+05
   1.6258821e+01   1.1210656e+05
   1.6297031e+01   1.1113495e+05
   1.6335243e+01   1.1012454e+05
   1.6373455e+01   1.0910587e+05
   1.6411665e+01   1.0811937e+05
   1.6449877e+01   1.0716543e+05
   1.6488087e+01   1.0633223e+05
   1.6526299e+01   1.0603273e+05
   1.6564510e+01   1.0793048e+05
   1.6602720e+01   1.1309245e+05
   1.6640932e+01   1.1588077e+05
   1.6679142e+01   1.1139706e+05
   1.6717354e+01   1.0456129e+05
   1.6755566e+01   1.0023752e+05
   1.6793776e+01   9.8195711e+04
   1.6831987e+01   9.6873609e+04
   1.6870199e+01   9.5732039e+04
   1.6908409e+01   9.4632531e+04
   1.6946621e+01   9.3549414e+04
   1.6984831e+01   9.2512648e+04
   1.7023043e+01   9.1507906e+04
   1.7061255e+01   9.0502336e+04
   1.7099464e+01   8.9509688e+04
   1.7137676e+01   8.8550609e+04
   1.7175888e+01   8.7594891e+04
   1.7214098e+01   8.6674563e+04
   1.7252310e+01   8.5763422e+04
   1.7290520e+01   8.4885719e+04
   1.7328732e+01   8.3962016e+04
   1.7366943e+01   8.3066195e+04
   1.7405153e+01   8.2219766e+04
   1.7443365e+01   8.1372000e+04
   1.7481575e+01   8.0545758e+04
   1.7519787e+01   7.9729000e+04
   1.7557999e+01   7.8920172e+04
   1.7596209e+01   7.8090297e+04
   1.7634420e+01   7.7310695e+04
   1.7672632e+01   7.6577117e+04
   1.7710842e+01   7.5826352e+04
   1.7749054e+01   7.5049266e+04
   1.7787264e+01   7.4338992e+04
   1.7825476e+01   7.3631695e+04
   1.7863688e+01   7.2917891e+04
   1.7901897e+01   7.2228398e+04
   1.7940109e+01   7.1526516e+04
   1.7978321e+01   7.0838000e+04
   1.8016531e+01   7.0174391e+04
   1.8054743e+01   6.9535133e+04
   1.8092953e+01   6.8893484e+04
   1.8131165e+01   6.8240813e+04
   1.8169376e+01   6.7633203e+04
   1.8207586e+01   6.7044453e+04
   1.8245798e+01   6.6470852e+04
   1.8284008e+01   6.5944008e+04
   1.8322220e+01   6.5507293e+04
   1.8360432e+01   6.5415219e+04
   1.8398642e+01   6.5999938e+04
   1.8436853e+01   6.6925086e+04
   1.8475065e+01   6.6918750e+04
   1.8513275e+01   6.5504352e+04
   1.8551487e+01   6.3638387e+04
   1.8589697e+01   6.2196832e+04
   1.8627909e+01   6.1291527e+04
   1.8666121e+01   6.0632582e+04
   1.8704330e+01   6.0095480e+04
   1.8742542e+01   5.9590375e+04
   1.8780754e+01   5.9099398e+04
   1.8818964e+01   5.8598539e+04
   1.8857176e+01   5.8124293e+04
   1.8895386e+01   5.7700516e+04
   1.8933598e+01   5.7257926e+04
   1.8971809e+01   5.6808512e+04
   1.9010019e+01   5.6384977e+04
   1.9048231e+01   5.5980035e+04
   1.9086441e+01   5.5561129e+04
   1.9124653e+01   5.5148848e+04
   1.9162865e+01   5.4756262e+04
   1.9201075e+01   5.4365059e+04
   1.9239286e+01   5.3973613e+04
   1.9277498e+01   5.3599797e+04
   1.9315708e+01   5.3230797e+04
   1.9353920e+01   5.2868184e+04
   1.9392130e+01   5.2491762e+04
   1.9430342e+01   5.2142801e+04
   1.9468554e+01   5.1789156e+04
   1.9506763e+01   5.1454258e+04
   1.9544975e+01   5.1105813e+04
   1.9583187e+01   5.0772867e+04
   1.9621397e+01   5.0448184e+04
   1.9659609e+01   5.0125484e+04
   1.9697819e+01   4.9825980e+04
   1.9736031e+01   4.9526832e+04
   1.9774242e+01   4.9241527e+04
   1.9812452e+01   4.8934969e+04
   1.9850664e+01   4.8616883e+04
   1.9888874e+01   4.8316176e+04
   1.9927086e+01   4.8033746e+04
   1.9965298e+01   4.7753250e+04
   2.0003508e+01   4.7465359e+04
   2.0041719e+01   4.7201641e+04
   2.0079931e+01   4.6929008e+04
   2.0118141e+01   4.6664695e+04
   2.0156353e+01   4.6391500e+04
   2.0194563e+01   4.6134035e+04
   2.0232775e+01   4.5884672e+04
   2.0270987e+01   4.5627488e+04
   2.0309196e+01   4.5398082e+04
   2.0347408e+01   4.5187469e+04
   2.0385618e+01   4.4968492e+04
   2.0423830e+01   4.4729453e+04
   2.0462042e+01   4.4474594e+04
   2.0500252e+01   4.4248578e+04
   2.0538464e+01   4.4041441e+04
   2.0576675e+01   4.3813801e+04
   2.0614885e+01   4.3595980e+04
   2.0653097e+01   4.3390977e+04
   2.0691307e+01   4.3165797e+04
   2.0729519e+01   4.2950156e+04
   2.0767731e+01   4.2743086e+04
   2.0805941e+01   4.2530160e+04
   2.0844152e+01   4.2330012e+04
   2.0882364e+01   4.2136430e+04
   2.0920574e+01   4.1947035e+04
   2.0958786e+01   4.1753660e+04
   2.0996996e+01   4.1567590e+04
   2.1035208e+01   4.1382512e+04
   2.1073420e+01   4.1202910e+04
   2.1111629e+01   4.1024965e+04
   2.1149841e+01   4.0840449e+04
   2.1188051e+01   4.0674031e+04
   2.1226263e+01   4.0535055e+04
   2.1264475e+01   4.0413320e+04
   2.1302685e+01   4.0245273e+04
   2.1340897e+01   4.0040059e+04
   2.1379108e+01   3.9847738e+04
   2.1417318e+01   3.9675965e+04
   2.1455530e+01   3.9517543e+04
   2.1493740e+01   3.9356363e+04
   2.1531952e+01   3.9200816e+04
   2.1570164e+01   3.9044992e+04
   2.1608374e+01   3.8896598e+04
   2.1646585e+01   3.8743395e+04
   2.1684797e+01   3.8596602e+04
   2.1723007e+01   3.8463512e+04
   2.1761219e+01   3.8321703e+04
   2.1799429e+01   3.8177938e+04
   2.1837641e+01   3.8034238e+04
   2.1875853e+01   3.7882980e+04
   2.1914063e+01   3.7743461e+04
   2.1952274e+01   3.7619750e+04
   2.1990484e+01   3.7489359e+04
   2.2028696e+01   3.7357605e+04
   2.2066908e+01   3.7225715e+04
   2.2105118e+01   3.7110602e+04
   2.2143330e+01   3.6980262e+04
   2.2181541e+01   3.6855914e+04
   2.2219751e+01   3.6739445e+04
   2.2257963e+01   3.6605156e+04
   2.2296173e+01   3.6485965e+04
   2.2334385e+01   3.6373313e+04
   2.2372597e+01   3.6255391e+04
   2.2410807e+01   3.6135156e+04
   2.2449018e+01   3.6018320e+04
   2.2487230e+01   3.5907438e+04
   2.2525440e+01   3.5797141e+04
   2.2563652e+01   3.5695824e+04
   2.2601862e+01   3.5580156e+04
   2.2640074e+01   3.5478344e+04
   2.2678286e+01   3.5366035e+04
   2.2716496e+01   3.5265602e+04
   2.2754707e+01   3.5202387e+04
   2.2792917e+01   3.5140422e+04
   2.2831129e+01   3.5041645e+04
   2.2869341e+01   3.4898281e+04
   2.2907551e+01   3.4773875e+04
   2.2945763e+01   3.4681766e+04
   2.2983974e+01   3.4583980e+04
   2.3022184e+01   3.4492441e+04
   2.3060396e+01   3.4447871e+04
   2.3098606e+01   3.4454926e+04
   2.3136818e+01   3.4462219e+04
   2.3175030e+01   3.4378203e+04
   2.3213240e+01   3.4182758e+04
   2.3251451e+01   3.4007418e+04
   2.3289663e+01   3.3870047e+04
   2.3327873e+01   3.3762957e+04
   2.3366085e+01   3.3670043e+04
   2.3404295e+01   3.3588453e+04
   2.3442507e+01   3.3494785e+04
   2.3480719e+01   3.3418410e+04
   2.3518929e+01   3.3339305e+04
   2.3557140e+01   3.3260941e+04
   2.3595350e+01   3.3177625e+04
   2.3633562e+01   3.3088301e+04
   2.3671774e+01   3.3004590e+04
   2.3709984e+01   3.2925379e+04
   2.3748196e+01   3.2846180e+04
   2.3786407e+01   3.2769340e+04
   2.3824617e+01   3.2692205e+04
   2.3862829e+01   3.2622000e+04
   2.3901039e+01   3.2539580e+04
   2.3939251e+01   3.2469627e+04
   2.3977463e+01   3.2399727e+04
   2.4015673e+01   3.2329611e+04
   2.4053885e+01   3.2260125e+04
   2.4092094e+01   3.2185332e+04
   2.4130306e+01   3.2116920e+04
   2.4168518e+01   3.2045098e+04
   2.4206728e+01   3.1980797e+04
   2.4244940e+01   3.1904750e+04
   2.4283152e+01   3.1833195e+04
   2.4321362e+01   3.1769307e+04
   2.4359573e+01   3.1704627e+04
   2.4397783e+01   3.1642832e+04
   2.4435995e+01   3.1579553e+04
   2.4474207e+01   3.1515004e+04
   2.4512417e+01   3.1452174e+04
   2.4550629e+01   3.1396951e+04
   2.4588840e+01   3.1324418e+04
   2.4627050e+01   3.1252811e+04
   2.4665262e+01   3.1192797e+04
   2.4703472e+01   3.1129734e+04
   2.4741684e+01   3.1073135e+04
   2.4779896e+01   3.1020682e+04
   2.4818106e+01   3.0971570e+04
   2.4856318e+01   3.0927297e+04
   2.4894527e+01   3.0889219e+04
   2.4932739e+01   3.0852160e+04
   2.4970951e+01   3.0807820e+04
   2.5009161e+01   3.0745348e+04
   2.5047373e+01   3.0715549e+04
   2.5085585e+01   3.0676439e+04
   2.5123795e+01   3.0628789e+04
   2.5162006e+01   3.0588260e+04
   2.5200216e+01   3.0537459e+04
   2.5238428e+01   3.0490260e+04
   2.5276640e+01   3.0459092e+04
   2.5314850e+01   3.0423395e+04
   2.5353062e+01   3.0390018e+04
   2.5391273e+01   3.0347404e+04
   2.5429483e+01   3.0327154e+04
   2.5467695e+01   3.0297469e+04
   2.5505905e+01   3.0266250e+04
   2.5544117e+01   3.0231586e+04
   2.5582329e+01   3.0216371e+04
   2.5620539e+01   3.0186701e+04
   2.5658751e+01   3.0153289e+04
   2.5696960e+01   3.0115352e+04
   2.5735172e+01   3.0079910e+04
   2.5773384e+01   3.0051938e+04
   2.5811594e+01   3.0018227e+04
   2.5849806e+01   2.9993439e+04
   2.5888018e+01   2.9981408e+04
   2.5926228e+01   3.0002273e+04
   2.5964439e+01   3.0013898e+04
   2.6002649e+01   2.9973217e+04
   2.6040861e+01   2.9910836e+04
   2.6079073e+01   2.9863176e+04
   2.6117283e+01   2.9829258e+04
   2.6155495e+01   2.9807291e+04
   2.6193707e+01   2.9789438e+04
   2.6231916e+01   2.9774557e+04
   2.6270128e+01   2.9750303e+04
   2.6308338e+01   2.9724023e+04
   2.6346550e+01   2.9705016e+04
   2.6384762e+01   2.9689117e+04
   2.6422972e+01   2.9670758e+04
   2.6461184e+01   2.9657766e+04
   2.6499393e+01   2.9629480e+04
   2.6537605e+01   2.9612943e+04
   2.6575817e+01   2.9597672e+04
   2.6614027e+01   2.9583445e+04
   2.6652239e+01   2.9573000e+04
   2.6690451e+01   2.9561607e+04
   2.6728661e+01   2.9554088e+04
   2.6766872e+01   2.9530158e+04
   2.6805082e+01   2.9514701e+04
   2.6843294e+01   2.9495123e+04
   2.6881506e+01   2.9476039e+04
   2.6919716e+01   2.9467725e+04
   2.6957928e+01   2.9446480e+04
   2.6996140e+01   2.9426049e+04
   2.7034349e+01   2.9406012e+04
   2.7072561e+01   2.9392891e+04
   2.7110771e+01   2.9377029e+04
   2.7148983e+01   2.9369346e+04
   2.7187195e+01   2.9348152e+04
   2.7225405e+01   2.9337293e+04
   2.7263617e+01   2.9320395e+04
   2.7301826e+01   2.9306594e+04
   2.7340038e+01   2.9296998e+04
   2.7378250e+01   2.9284771e+04
   2.7416460e+01   2.9274029e+04
   2.7454672e+01   2.9260131e+04
   2.7492884e+01   2.9254074e+04
   2.7531094e+01   2.9240342e+04
   2.7569305e+01   2.9236496e+04
   2.7607515e+01   2.9233656e+04
   2.7645727e+01   2.9227705e+04
   2.7683939e+01   2.9218773e+04
   2.7722149e+01   2.9225287e+04
   2.7760361e+01   2.9262955e+04
   2.7798571e+01   2.9383080e+04
   2.7836782e+01   2.9616160e+04
   2.7874994e+01   2.9724254e+04
   2.7913204e+01   2.9567971e+04
   2.7951416e+01   2.9353428e+04
   2.7989628e+01   2.9245221e+04
   2.8027838e+01   2.9206875e+04
   2.8066050e+01   2.9174586e+04
   2.8104259e+01   2.9157420e+04
